stamp,frame_id,cone_id,X_stereo,Y_stereo,Z_stereo,color,confidence
1757267627.0885391,camera,11,9.106924057006836,1.408931016921997,1.5251796245574951,0.0,0.7926336526870728
1757267627.0885391,camera,12,14.483510971069336,0.628608226776123,2.9259395599365234,1.0,0.7210437655448914
1757267627.0885391,camera,13,16.769901275634766,14.083885192871094,3.5970239639282227,0.0,0.7145267128944397
1757267627.0885391,camera,14,14.923683166503906,15.254188537597656,3.1437430381774902,0.0,0.7031612396240234
1757267627.0885391,camera,15,19.12240219116211,14.077899932861328,4.248410224914551,1.0,0.6716126203536987
1757267627.0885391,camera,16,15.767212867736816,7.7951812744140625,3.3970839977264404,1.0,0.6677892804145813
1757267627.0885391,camera,17,17.645986557006836,16.174230575561523,3.8865315914154053,1.0,0.6592162251472473
1757267627.0885391,camera,18,16.871946334838867,18.735034942626953,3.6512911319732666,1.0,0.6531776189804077
1757267627.0885391,camera,19,15.00942611694336,5.505025386810303,3.03218412399292,0.0,0.6203775405883789
1757267627.0885391,camera,20,14.534553527832031,2.234692096710205,3.0338778495788574,1.0,0.6199885606765747
1757267627.0885391,camera,21,14.581169128417969,17.436534881591797,3.0715909004211426,0.0,0.5879813432693481
1757267627.0885391,camera,22,17.53337860107422,10.350781440734863,3.861729860305786,1.0,0.5325153470039368
1757267627.121799,camera,0,2.883516788482666,1.4587898254394531,-0.01789071410894394,3.0,0.9445693492889404
1757267627.121799,camera,1,2.3935649394989014,-1.389005422592163,-0.12968851625919342,3.0,0.9393585324287415
1757267627.121799,camera,2,2.226067543029785,1.4380425214767456,-0.18683010339736938,3.0,0.9311702847480774
1757267627.121799,camera,3,2.5677428245544434,1.4444071054458618,-0.19579525291919708,0.0,0.9121525287628174
1757267627.121799,camera,4,5.966621398925781,1.4097450971603394,0.6900924444198608,0.0,0.9076827168464661
1757267627.121799,camera,5,6.101840019226074,-1.433132529258728,0.7525720596313477,1.0,0.905285656452179
1757267627.121799,camera,6,3.048574447631836,-1.3478738069534302,0.04251587390899658,3.0,0.9051306843757629
1757267627.121799,camera,7,9.012533187866211,-1.3384430408477783,1.5353155136108398,1.0,0.8778533935546875
1757267627.121799,camera,8,12.241592407226562,-0.6198482513427734,2.379058361053467,1.0,0.8447556495666504
1757267627.121799,camera,9,14.115594863891602,2.7526979446411133,2.770345449447632,0.0,0.8304646611213684
1757267627.121799,camera,10,14.315765380859375,3.8906729221343994,2.8233680725097656,0.0,0.8047104477882385
1757267627.121799,camera,11,9.111213684082031,1.4095946550369263,1.5171552896499634,0.0,0.7990332245826721
1757267627.121799,camera,12,15.675113677978516,11.133898735046387,3.347158670425415,0.0,0.7564303874969482
1757267627.121799,camera,13,14.638708114624023,0.6493906378746033,2.957292079925537,1.0,0.7172629237174988
1757267627.121799,camera,14,14.790029525756836,5.424557209014893,2.9878618717193604,0.0,0.7049954533576965
1757267627.121799,camera,15,15.339958190917969,7.583950042724609,3.3197505474090576,1.0,0.6796732544898987
1757267627.121799,camera,16,15.418220520019531,12.948701858520508,3.307098150253296,0.0,0.6732417345046997
1757267627.121799,camera,17,17.888011932373047,13.169142723083496,3.939837694168091,1.0,0.6594187617301941
1757267627.121799,camera,18,15.07533073425293,15.394728660583496,3.1901540756225586,0.0,0.6570054292678833
1757267627.121799,camera,19,14.753443717956543,16.382596969604492,3.192821741104126,1.0,0.6521406173706055
1757267627.121799,camera,20,14.491750717163086,2.2281112670898438,3.0249433517456055,1.0,0.6347225308418274
1757267627.121799,camera,21,17.829151153564453,16.325010299682617,3.9097657203674316,1.0,0.6124802231788635
1757267627.121799,camera,22,13.4866361618042,16.114723205566406,2.8280813694000244,0.0,0.5849282145500183
1757267627.121799,camera,23,17.42413330078125,10.286288261413574,3.8543877601623535,1.0,0.5242726802825928
1757267627.121799,camera,24,15.362302780151367,5.693414211273193,3.2803633213043213,1.0,0.2632855772972107
1757267627.1717641,camera,0,2.875582695007324,1.4520167112350464,-0.017841486260294914,3.0,0.9443348050117493
1757267627.1717641,camera,1,2.3907980918884277,-1.3896938562393188,-0.12953859567642212,3.0,0.9399926662445068
1757267627.1717641,camera,2,2.22865891456604,1.4397165775299072,-0.18704760074615479,3.0,0.9322788715362549
1757267627.1717641,camera,3,2.5702013969421387,1.4433238506317139,-0.19351647794246674,0.0,0.9114996194839478
1757267627.1717641,camera,4,5.936703681945801,1.396979808807373,0.6866322159767151,0.0,0.9072293639183044
1757267627.1717641,camera,5,6.089711666107178,-1.4302839040756226,0.7510761618614197,1.0,0.9067632555961609
1757267627.1717641,camera,6,3.0503549575805664,-1.3486610651016235,0.04254070669412613,3.0,0.9044225811958313
1757267627.1717641,camera,7,2.7978532314300537,-1.414211392402649,-0.13548558950424194,1.0,0.8835970163345337
1757267627.1717641,camera,8,9.295104026794434,-1.3804073333740234,1.5834524631500244,1.0,0.8757199645042419
1757267627.1717641,camera,9,12.078222274780273,-0.6115760803222656,2.34730863571167,1.0,0.8415125608444214
1757267627.1717641,camera,10,14.1302490234375,2.741997003555298,2.773221492767334,0.0,0.8235303163528442
1757267627.1717641,camera,11,14.452658653259277,3.927877187728882,2.8503661155700684,0.0,0.8164697289466858
1757267627.1717641,camera,12,9.076643943786621,1.4042463302612305,1.5201084613800049,0.0,0.7995072603225708
1757267627.1717641,camera,13,14.586289405822754,6.959408760070801,3.002687931060791,0.0,0.7476443648338318
1757267627.1717641,camera,14,16.307132720947266,13.69523811340332,3.4977633953094482,0.0,0.7186666131019592
