mono_stamp,stereo_stamp,dt,mono_detection_id,stereo_cone_id,u,v,X_mono,Y_mono,X_stereo,Y_stereo,Z_stereo,stereo_color,stereo_confidence,error_x,error_y,error_2d,mono_range,stereo_range,error_range
1757267627.255765,1757267627.255765,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.56811261177063,1.4421508312225342,-0.19335919618606567,0.0,0.9146305322647095,-1.246491551399231,-0.027309894561767578,1.246790687345168,1.9360932578954806,2.945335533811252,-1.0092422759157715
1757267627.255765,1757267627.255765,0.0,4,4,768,305,5.477976322174072,-1.4295506477355957,6.102093696594238,-1.4390473365783691,0.7526033520698547,1.0,0.9104332327842712,-0.624117374420166,0.009496688842773438,0.6241896219516134,5.661434415476438,6.269482013605943,-0.608047598129505
1757267627.255765,1757267627.255765,0.0,5,5,523,309,5.334138870239258,1.3388067483901978,5.935148239135742,1.3966138362884521,0.686452329158783,0.0,0.9103002548217773,-0.6010093688964844,-0.057807087898254395,0.6037830081350641,5.499585529522427,6.097254696027422,-0.5976691665049945
1757267627.255765,1757267627.255765,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.395516872406006,-1.3901381492614746,-0.12979426980018616,3.0,0.9385779500007629,-0.6444095373153687,-0.0032227039337158203,0.6444175956657701,2.2378184390662845,2.769654339446345,-0.5318359003800603
1757267627.255765,1757267627.255765,0.0,7,7,908,412,1.3973170518875122,-1.4445818662643433,2.8029956817626953,-1.4141210317611694,-0.13573460280895233,1.0,0.8861434459686279,-1.405678629875183,-0.030460834503173828,1.4060086318818963,2.009803898850677,3.139510007063139,-1.1297061082124622
1757267627.288445,1757267627.288445,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.232696056365967,1.4423246383666992,-0.1873864233493805,3.0,0.9328755140304565,-0.558732271194458,-0.028665900230407715,0.5594671435483384,2.19102391177614,2.6580504213712293,-0.4670265095950894
1757267627.288445,1757267627.288445,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5621776580810547,1.4388179779052734,-0.1953708976507187,0.0,0.9114307761192322,-1.2405565977096558,-0.023977041244506836,1.2407882859810522,1.9360932578954806,2.938528802838784,-1.0024355449433036
1757267627.288445,1757267627.288445,0.0,4,4,523,309,5.334138870239258,1.3388067483901978,5.941113471984863,1.3980175256729126,0.6871422529220581,0.0,0.9096232056617737,-0.6069746017456055,-0.059210777282714844,0.6098557889457635,5.499585529522427,6.103382856178093,-0.6037973266556653
1757267627.288445,1757267627.288445,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.0389814376831055,-1.4241636991500854,0.7448193430900574,1.0,0.9087704420089722,-0.5610051155090332,-0.005386948585510254,0.5610309785050792,5.661434415476438,6.204638510554661,-0.5432040950782229
1757267627.288445,1757267627.288445,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.4063785076141357,-1.3987503051757812,-0.13038277626037598,3.0,0.9398817420005798,-0.6552711725234985,0.00538945198059082,0.6552933356390646,2.2378184390662845,2.7833720445058323,-0.5455536054395478
1757267627.355125,1757267627.355125,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.2250523567199707,1.4373867511749268,-0.18674491345882416,3.0,0.9329400062561035,-0.5510885715484619,-0.023728013038635254,0.5515991590766667,2.19102391177614,2.64895048322884,-0.4579265714527003
1757267627.355125,1757267627.355125,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.56351900100708,1.4395712614059448,-0.19547317922115326,0.0,0.9091527462005615,-1.2418979406356812,-0.024730324745178223,1.2421441478013524,1.9360932578954806,2.9400671905910998,-1.0039739326956192
1757267627.355125,1757267627.355125,0.0,4,4,523,309,5.334138870239258,1.3388067483901978,5.959123611450195,1.4022555351257324,0.6892252564430237,0.0,0.9088705778121948,-0.6249847412109375,-0.06344878673553467,0.628197162748061,5.499585529522427,6.121884906001907,-0.6222993764794795
1757267627.355125,1757267627.355125,0.0,5,5,768,305,5.477976322174072,-1.4295506477355957,6.071047782897949,-1.4317258596420288,0.7487742900848389,1.0,0.9059028625488281,-0.593071460723877,0.0021752119064331055,0.59307544972962,5.661434415476438,6.237584477936776,-0.5761500624603384
1757267627.355125,1757267627.355125,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.3973302841186523,-1.3934907913208008,-0.1298925280570984,3.0,0.9390204548835754,-0.6462229490280151,0.00012993812561035156,0.6462229620915533,2.2378184390662845,2.7729062509663556,-0.535087811900071
1757267627.355125,1757267627.355125,0.0,7,7,909,412,1.3969670534133911,-1.4499597549438477,2.797975778579712,-1.4142732620239258,-0.1354915201663971,1.0,0.8863973021507263,-1.4010087251663208,-0.035686492919921875,1.4014631546241532,2.013429968804308,3.1350976567237168,-1.121667687919409
1757267627.388417,1757267627.388417,0.0,0,2,383,407,1.6736069917678833,1.4081710577011108,2.2402515411376953,1.4472054243087769,-0.18802054226398468,3.0,0.9332388043403625,-0.566644549369812,-0.039034366607666016,0.5679874356946455,2.1872142306233764,2.667045276653279,-0.47983104602990245
1757267627.388417,1757267627.388417,0.0,3,3,353,428,1.321621060371399,1.4148409366607666,2.5653395652770996,1.4405936002731323,-0.19561199843883514,0.0,0.911984920501709,-1.2437185049057007,-0.025752663612365723,1.2439850960232615,1.9360932578954806,2.9421551635364174,-1.0060619056409368
1757267627.388417,1757267627.388417,0.0,4,4,768,305,5.477976322174072,-1.4295506477355957,6.087217807769775,-1.4355392456054688,0.7507686018943787,1.0,0.9103594422340393,-0.6092414855957031,0.005988597869873047,0.6092709176345991,5.661434415476438,6.254198075285351,-0.592763659808913
1757267627.388417,1757267627.388417,0.0,5,5,522,309,5.33482027053833,1.3498468399047852,5.971639633178711,1.4109307527542114,0.6906728744506836,0.0,0.9098130464553833,-0.6368193626403809,-0.06108391284942627,0.6397422489117763,5.502944103854554,6.136057814070719,-0.6331137102161657
1757267627.388417,1757267627.388417,0.0,6,1,876,394,1.7511073350906372,-1.3933608531951904,2.3980703353881836,-1.3939210176467896,-0.12993262708187103,3.0,0.9396640062332153,-0.6469630002975464,0.0005601644515991211,0.6469632428030327,2.2378184390662845,2.7737622711592023,-0.5359438320929177
1757267627.388417,1757267627.388417,0.0,7,7,909,412,1.3969670534133911,-1.4499597549438477,2.792668104171753,-1.4115904569625854,-0.13523449003696442,1.0,0.8845587372779846,-1.3957010507583618,-0.03836929798126221,1.3962283574385568,2.013429968804308,3.1291504850751575,-1.1157205162708497
1757267627.421925,1757267627.421925,0.0,0,2,382,407,1.6739637851715088,1.4136587381362915,2.2192344665527344,1.4336284399032593,-0.18625661730766296,3.0,0.930941104888916,-0.5452706813812256,-0.019969701766967773,0.5456362386816034,2.19102391177614,2.642024246905212,-0.4510003351290721
1757267627.421925,1757267627.421925,0.0,3,3,352,428,1.3219445943832397,1.4197946786880493,2.563943862915039,1.442270040512085,-0.19550557434558868,0.0,0.9104929566383362,-1.2419992685317993,-0.022475361824035645,1.24220261025432,1.939936710372266,2.941759847767731,-1.001823137395465
1757267627.421925,1757267627.421925,0.0,4,4,768,305,5.477976322174072,-1.4295506477355957,6.076959609985352,-1.4331200122833252,0.7495034337043762,1.0,0.9076460599899292,-0.5989832878112793,0.003569364547729492,0.5989939227074715,5.661434415476438,6.243658468478259,-0.5822240530018208
1757267627.421925,1757267627.421925,0.0,5,1,876,394,1.7511073350906372,-1.3933608531951904,2.393892765045166,-1.3914927244186401,-0.1297062784433365,3.0,0.939879298210144,-0.6427854299545288,-0.001868128776550293,0.6427881446222808,2.2378184390662845,2.768930221700359,-0.5311117826340745
