bbox_stamp,detection_id,x_min,y_min,x_max,y_max,u_bottom_center,v_bottom_center,X_mono,Y_mono,inside_roi
1757267636.64023,1,781,305,823,349,802,349,3.0394017696380615,-1.2535109519958496,1
1757267636.673615,0,316,371,387,450,351,450,1.0108551979064941,1.2882509231567383,1
1757267636.673615,2,796,312,842,361,819,361,2.6210052967071533,-1.2793371677398682,1
1757267636.706926,1,813,321,863,375,838,375,2.211130380630493,-1.2991611957550049,1
1757267636.706926,4,699,271,724,301,711,301,5.85927677154541,-0.8025798797607422,1
1757267636.773582,1,853,345,918,413,885,413,1.3881504535675049,-1.3145852088928223,1
1757267636.773582,3,712,278,740,310,726,310,5.121495723724365,-0.8981541991233826,1
1757267636.806995,3,720,282,749,316,734,316,4.701893329620361,-0.9320000410079956,1
1757267636.84037,2,728,286,759,323,743,323,4.269928932189941,-0.9636306166648865,1
1757267636.9068801,3,748,296,785,337,766,337,3.5485095977783203,-1.0592647790908813,1
1757267636.940363,3,761,302,800,346,780,346,3.164764642715454,-1.1038838624954224,1
1757267636.973633,0,294,362,362,435,328,435,1.2237404584884644,1.488752841949463,1
1757267636.973633,1,775,308,818,355,796,355,2.8283793926239014,-1.1579234600067139,1
1757267637.040385,1,807,323,859,379,833,379,2.110980749130249,-1.2370613813400269,1
1757267637.040385,3,632,272,660,304,646,304,5.647454738616943,-0.019053297117352486,1
1757267637.074202,1,828,333,884,393,856,393,1.7798361778259277,-1.2819468975067139,1
1757267637.074202,4,638,274,667,307,652,307,5.399929523468018,-0.08793172240257263,1
1757267637.107075,3,852,344,916,411,884,411,1.4231069087982178,-1.3218836784362793,1
1757267637.107075,4,646,277,676,310,661,310,5.165519714355469,-0.18546687066555023,1
1757267637.1736171,5,665,286,699,323,682,323,4.306857109069824,-0.373084157705307,1
1757267637.207002,3,677,291,711,330,694,330,3.922456979751587,-0.4632907509803772,1
1757267637.240376,3,687,296,724,337,705,337,3.5816423892974854,-0.5348028540611267,1
1757267637.273778,4,701,302,739,345,720,345,3.234818935394287,-0.6269311904907227,1
1757267637.307013,4,716,308,757,354,736,354,2.8917593955993652,-0.7115512490272522,1
1757267637.340279,3,731,315,776,363,753,363,2.5891287326812744,-0.7932026982307434,1
1757267637.340279,4,517,274,542,304,529,304,5.731112957000732,1.3446038961410522,1
1757267637.373763,1,752,321,799,373,775,373,2.291206121444702,-0.893989622592926,1
1757267637.373763,5,526,276,552,306,539,306,5.558560848236084,1.2009202241897583,1
1757267637.406995,1,772,327,824,383,798,383,2.027702569961548,-0.9892808198928833,1
1757267637.406995,4,538,278,565,309,551,309,5.315058708190918,1.0295943021774292,1
1757267637.440279,2,798,336,856,396,827,396,1.7282817363739014,-1.0924261808395386,1
1757267637.440279,5,552,280,578,312,565,312,5.084789276123047,0.8470765948295593,1
1757267637.473773,2,826,345,890,412,858,412,1.4148129224777222,-1.1757532358169556,1
1757267637.473773,4,566,282,592,314,579,314,4.935729026794434,0.6822906136512756,1
1757267637.54039,4,592,283,623,318,607,318,4.654382705688477,0.37126219272613525,1
1757267637.573812,3,608,285,639,320,623,320,4.520239353179932,0.20446784794330597,1
1757267637.607026,3,624,288,658,325,641,325,4.2186102867126465,0.022135011851787567,1
1757267637.640428,3,643,290,677,330,660,330,3.9419105052948,-0.15388000011444092,1
1757267637.7072191,1,681,297,719,340,700,340,3.452148675918579,-0.4815354645252228,1
1757267637.740434,1,703,302,742,346,722,346,3.194312810897827,-0.6386762857437134,1
1757267637.740434,2,529,272,556,302,542,302,5.894548416137695,1.2209501266479492,1
1757267637.773664,2,725,307,767,355,746,355,2.8523640632629395,-0.7820776104927063,1
1757267637.773664,3,545,273,574,304,559,304,5.709681987762451,0.9952667355537415,1
1757267637.84045,1,777,319,827,375,802,375,2.226414203643799,-1.0616908073425293,1
1757267637.84045,3,580,276,609,309,594,309,5.285736560821533,0.554397463798523,1
1757267637.873706,1,809,329,861,388,835,388,1.8971030712127686,-1.1886239051818848,1
1757267637.873706,3,599,279,628,312,613,312,5.0529279708862305,0.33237019181251526,1
1757267637.90721,1,844,340,904,406,874,406,1.5163569450378418,-1.2992161512374878,1
1757267637.90721,2,616,282,648,316,632,316,4.7673659324646,0.1215154156088829,1
1757267637.940457,2,635,285,669,322,652,322,4.3830156326293945,-0.08315356820821762,1
1757267637.940457,3,884,351,951,425,917,425,1.1836456060409546,-1.4049371480941772,1
1757267637.973842,3,655,289,689,327,672,327,4.091346740722656,-0.2685527503490448,1
1757267638.040474,2,697,301,736,343,716,343,3.3176848888397217,-0.602903425693512,1
1757267638.073819,2,718,306,760,351,739,351,2.997075319290161,-0.7489776611328125,1
1757267638.10709,1,742,313,786,360,764,360,2.6781766414642334,-0.8881035447120667,1
1757267638.10709,2,601,273,626,302,613,302,5.842794418334961,0.37522295117378235,1
1757267638.1406,1,768,321,817,372,792,372,2.311032295227051,-1.013451337814331,1
1757267638.1406,3,618,275,645,305,631,305,5.575225353240967,0.1537127047777176,1
1757267638.207082,0,823,338,885,399,854,399,1.6575206518173218,-1.2309458255767822,1
1757267638.207082,2,652,280,681,312,666,312,5.01771354675293,-0.236504927277565,1
1757267638.240585,0,668,281,698,314,683,314,4.867859363555908,-0.4119068682193756,1
1757267638.240585,1,855,349,926,417,890,417,1.3192609548568726,-1.3161520957946777,1
1757267638.240585,2,276,374,344,449,310,449,1.0358959436416626,1.4790143966674805,1
1757267638.273824,2,684,284,716,318,700,318,4.595737934112549,-0.5706346035003662,1
1757267638.307094,0,700,286,735,324,717,324,4.2290191650390625,-0.7059527635574341,1
1757267638.34059,0,716,290,753,330,734,330,3.8995566368103027,-0.8275235891342163,1
1757267638.407233,2,748,302,789,348,768,348,3.0939836502075195,-0.993538498878479,1
1757267638.4406161,0,765,311,809,359,787,359,2.699632406234741,-1.0619771480560303,1
1757267638.473845,0,783,319,831,373,807,373,2.2774665355682373,-1.107629656791687,1
1757267638.507178,0,803,331,855,390,829,390,1.8550341129302979,-1.1396024227142334,1
1757267638.574194,1,847,360,913,435,880,435,1.0501052141189575,-1.1658191680908203,1
1757267638.574194,2,758,277,785,308,771,308,5.240105152130127,-1.4200564622879028,1
1757267638.574194,4,512,277,536,304,524,304,5.734683513641357,1.4028054475784302,1
1757267638.607232,2,769,281,797,314,783,314,4.802474021911621,-1.4660509824752808,1
1757267638.607232,4,510,280,534,309,522,309,5.33482027053833,1.3498468399047852,1
1757267638.640501,4,505,283,532,313,518,313,5.0450215339660645,1.3367031812667847,1
1757267638.673951,3,499,287,528,319,513,319,4.650361061096191,1.3088243007659912,1
1757267638.7405121,3,482,296,514,332,498,332,3.93308162689209,1.2951692342758179,1
1757267638.773968,1,471,302,507,340,489,340,3.5640363693237305,1.2862156629562378,1
1757267638.807239,1,456,307,494,348,475,348,3.2409448623657227,1.3176764249801636,1
1757267638.874,1,419,322,465,373,442,373,2.4338724613189697,1.3243508338928223,1
1757267638.907285,1,395,334,449,390,422,390,2.0137007236480713,1.3131459951400757,1
1757267638.940614,1,363,348,425,412,394,412,1.576773762702942,1.3128068447113037,1
1757267638.973881,0,328,364,397,439,362,439,1.1556272506713867,1.3013371229171753,1
1757267639.04064,3,520,281,545,312,532,312,5.106677055358887,1.200661301612854,1
1757267639.073895,2,508,285,536,318,522,318,4.707895755767822,1.230743646621704,1
1757267639.140613,1,484,294,516,330,500,330,4.033311367034912,1.2998660802841187,1
1757267639.174038,1,467,300,503,340,485,340,3.5661540031433105,1.3196734189987183,1
1757267639.240612,0,856,330,908,388,882,388,1.8785364627838135,-1.4758169651031494,1
1757267639.240612,1,427,315,471,364,449,364,2.6960113048553467,1.356567144393921,1
1757267639.273997,0,874,343,933,408,903,408,1.4695672988891602,-1.445597529411316,1
1757267639.273997,1,399,326,451,380,425,380,2.2541561126708984,1.375301718711853,1
1757267639.307395,0,897,359,963,433,930,433,1.0622894763946533,-1.4191704988479614,1
1757267639.307395,1,369,338,427,398,398,398,1.848007082939148,1.3925223350524902,1
1757267639.307395,3,522,276,544,303,533,303,5.813730239868164,1.3128857612609863,1
1757267639.340765,1,329,355,399,422,364,422,1.4141932725906372,1.4006967544555664,1
1757267639.340765,2,763,277,789,307,776,307,5.313538551330566,-1.4911326169967651,1
1757267639.340765,3,513,279,535,307,524,307,5.488879680633545,1.3568341732025146,1
1757267639.407413,2,770,283,798,315,784,315,4.735144138336182,-1.462746500968933,1
1757267639.407413,3,489,285,516,318,502,318,4.720475196838379,1.43278169631958,1
1757267639.4408,2,475,290,506,326,490,326,4.2525715827941895,1.4412354230880737,1
1757267639.4408,3,773,286,804,322,788,322,4.299991607666016,-1.4119528532028198,1
1757267639.474003,0,461,295,494,333,477,333,3.8953592777252197,1.4698301553726196,1
1757267639.474003,2,778,291,811,328,794,328,3.967376947402954,-1.397153615951538,1
1757267639.507277,0,785,295,819,335,802,335,3.619838237762451,-1.390461802482605,1
1757267639.507277,1,445,301,480,341,462,341,3.5347251892089844,1.4998900890350342,1
1757267639.540796,0,792,301,830,344,811,344,3.227884292602539,-1.372423529624939,1
1757267639.607453,0,812,315,858,364,835,364,2.521406412124634,-1.3682993650436401,1
1757267639.640772,0,824,324,875,378,849,378,2.1294074058532715,-1.3478626012802124,1
1757267639.707462,0,864,348,931,417,897,417,1.3168684244155884,-1.3528711795806885,1
1757267639.807472,3,692,271,718,300,705,300,5.953803062438965,-0.7378129959106445,1
1757267639.840696,3,698,273,725,304,711,304,5.600888729095459,-0.7780865430831909,1
1757267639.874186,2,705,277,734,309,719,309,5.200355529785156,-0.8292968273162842,1
1757267639.940708,0,723,285,756,322,739,322,4.329927444458008,-0.9328290224075317,1
1757267639.974205,0,735,291,770,329,752,329,3.940096855163574,-0.9995432496070862,1
1757267640.007466,1,748,296,785,337,766,337,3.5485095977783203,-1.0592647790908813,1
1757267640.074242,0,782,311,827,359,804,359,2.6916823387145996,-1.1863189935684204,1
1757267640.1074781,0,802,319,854,372,828,372,2.295480728149414,-1.2553575038909912,1
1757267640.1408691,0,826,331,886,391,856,391,1.8226932287216187,-1.295703649520874,1
1757267640.1408691,1,271,375,348,447,309,447,1.062425971031189,1.4965932369232178,1
1757267640.207595,3,697,271,721,300,709,300,5.950820446014404,-0.7866807579994202,1
1757267640.240838,2,710,276,735,305,722,305,5.510660171508789,-0.8974420428276062,1
1757267640.274098,3,723,279,750,310,736,310,5.114717483520508,-1.007879376411438,1
1757267640.307611,1,737,283,765,315,751,315,4.7565460205078125,-1.1180429458618164,1
1757267640.3741071,1,771,292,805,330,788,330,3.868617534637451,-1.3196158409118652,1
1757267640.407671,0,792,298,828,340,810,340,3.393677234649658,-1.4053419828414917,1
1757267640.407671,1,397,322,443,373,420,373,2.4432778358459473,1.4705969095230103,1
1757267640.440895,0,383,333,433,387,408,387,2.088841676712036,1.4221694469451904,1
1757267640.440895,1,815,307,855,352,835,352,2.9139983654022217,-1.481287956237793,1
1757267640.507639,1,337,361,402,431,369,431,1.270372748374939,1.316567063331604,1
1757267640.607546,2,759,276,787,308,773,308,5.238723278045654,-1.4424785375595093,1
1757267640.641009,3,480,288,508,321,494,321,4.539098739624023,1.4704724550247192,1
1757267640.674271,0,476,292,507,327,491,327,4.197206497192383,1.4189372062683105,1
1757267640.740992,0,467,301,500,342,483,342,3.4808349609375,1.3150333166122437,1
1757267640.774292,0,460,308,497,352,478,352,3.0883913040161133,1.2555869817733765,1
1757267640.807518,1,452,315,492,362,472,362,2.748739004135132,1.2112059593200684,1
1757267640.841026,1,441,322,484,374,462,374,2.3977105617523193,1.1836884021759033,1
1757267640.907656,1,411,343,464,403,437,403,1.731863260269165,1.1361392736434937,1
1757267640.941004,0,392,356,451,422,421,422,1.395241618156433,1.1101759672164917,1
1757267640.974267,1,370,370,435,443,402,443,1.0880308151245117,1.0925483703613281,1
1757267640.974267,3,513,272,537,302,525,302,5.906929016113281,1.4232574701309204,1
1757267641.040925,3,505,280,532,314,518,314,4.975475311279297,1.3230799436569214,1
1757267641.074412,3,499,285,528,321,513,321,4.527447700500488,1.2838400602340698,1
1757267641.107671,2,493,289,525,328,509,328,4.132943630218506,1.2401070594787598,1
1757267641.174431,0,478,302,514,345,496,345,3.349493980407715,1.1795265674591064,1
1757267641.20765,1,471,310,508,354,489,354,3.0107650756835938,1.1542171239852905,1
1757267641.240948,1,461,318,502,366,481,366,2.6201488971710205,1.115803837776184,1
1757267641.307772,1,440,333,487,389,463,389,2.020604372024536,1.072874903678894,1
1757267641.34105,0,426,343,479,404,452,404,1.7067466974258423,1.046298861503601,1
1757267641.34105,3,737,274,762,303,749,303,5.657602787017822,-1.23518967628479,1
1757267641.4076371,0,394,370,459,443,426,443,1.0807435512542725,0.9813063740730286,1
1757267641.4076371,2,754,278,782,310,768,310,5.093019008636475,-1.359145164489746,1
1757267641.441135,2,765,282,795,315,780,315,4.737739086151123,-1.4209529161453247,1
1757267641.441135,3,441,303,475,344,458,344,3.4099361896514893,1.4970468282699585,1
1757267641.507909,1,432,314,468,360,450,360,2.823730707168579,1.3874114751815796,1
1757267641.541131,0,427,320,467,369,447,369,2.545840263366699,1.325334906578064,1
1757267641.590965,1,420,330,463,384,441,384,2.1477086544036865,1.24253249168396,1
1757267641.624311,0,416,338,461,397,438,397,1.8540558815002441,1.168899655342102,1
1757267641.624311,4,651,274,677,303,664,303,5.719127178192139,-0.23108287155628204,1
1757267641.674434,0,410,352,457,416,433,416,1.4923913478851318,1.081390142440796,1
1757267641.674434,3,666,278,693,308,679,308,5.303618431091309,-0.38961687684059143,1
1757267641.724469,0,399,366,451,439,425,439,1.1361793279647827,1.0042405128479004,1
1757267641.724469,3,684,280,711,313,697,313,4.927219867706299,-0.5643895864486694,1
1757267641.774482,4,706,283,734,316,720,316,4.710887432098389,-0.78728187084198,1
1757267641.80781,3,722,286,752,322,737,322,4.331148624420166,-0.9132816791534424,1
1757267641.8412051,3,739,289,769,327,754,327,4.043282508850098,-1.0347377061843872,1
1757267641.9076731,1,776,295,811,337,793,337,3.533834457397461,-1.2915613651275635,1
1757267641.941225,1,799,301,838,345,818,345,3.1845312118530273,-1.4191027879714966,1
1757267642.174486,3,638,274,666,304,652,304,5.643158912658691,-0.08907458186149597,1
1757267642.207899,2,657,278,685,309,671,309,5.233166694641113,-0.2975515127182007,1
1757267642.241233,1,675,279,704,312,689,312,5.002420425415039,-0.48355621099472046,1
1757267642.27459,1,694,282,727,317,710,317,4.6527581214904785,-0.6779148578643799,1
1757267642.324644,0,727,289,762,327,744,327,4.049147605895996,-0.9412440657615662,1
1757267642.37463,1,761,298,800,339,780,339,3.4526989459991455,-1.1619236469268799,1
1757267642.407907,0,366,340,415,397,390,397,1.8720580339431763,1.4466050863265991,1
1757267642.407907,1,783,303,824,346,803,346,3.1530404090881348,-1.2884703874588013,1
1757267642.441157,0,355,348,407,410,381,410,1.6179454326629639,1.3968573808670044,1
1757267642.441157,1,805,308,851,356,828,356,2.7791876792907715,-1.3892338275909424,1
1757267642.4578831,0,347,354,403,419,375,419,1.4606404304504395,1.3648838996887207,1
1757267642.4578831,1,816,312,863,361,839,361,2.6117658615112305,-1.4237154722213745,1
1757267642.491169,0,840,322,894,377,867,377,2.147221565246582,-1.473069667816162,1
1757267642.491169,1,327,367,390,440,358,440,1.1428107023239136,1.3141766786575317,1
1757267642.708054,0,735,271,760,300,747,300,5.9224724769592285,-1.2511382102966309,1
1757267642.758024,0,750,276,778,308,764,308,5.2449421882629395,-1.3415864706039429,1
1757267642.808055,0,765,283,795,317,780,317,4.608161926269531,-1.3948336839675903,1
1757267642.824547,0,448,300,481,340,464,340,3.5772697925567627,1.495293140411377,1
1757267642.824547,1,770,285,802,321,786,321,4.3596086502075195,-1.4047060012817383,1
1757267642.858051,0,781,292,816,329,798,329,3.9135286808013916,-1.4224237203598022,1
1757267642.858051,1,436,307,473,350,454,350,3.174673080444336,1.4607099294662476,1
1757267642.891297,0,796,298,832,338,814,338,3.478099822998047,-1.4610134363174438,1
1757267642.891297,1,422,316,463,363,442,363,2.7305984497070312,1.4155148267745972,1
1757267642.924656,0,404,326,449,377,426,377,2.33193302154541,1.394768476486206,1
1757267642.924656,1,810,306,852,350,831,350,2.988068103790283,-1.4708470106124878,1
1757267642.9580271,0,827,314,873,362,850,362,2.57558012008667,-1.4934511184692383,1
1757267642.9580271,1,380,337,434,395,407,395,1.9084405899047852,1.363571286201477,1
1757267642.9913,0,847,325,898,378,872,378,2.119804620742798,-1.4969004392623901,1
1757267642.9913,1,350,351,411,416,380,416,1.5105080604553223,1.3594908714294434,1
1757267643.024674,0,309,371,386,447,347,447,1.0510836839675903,1.3235758543014526,1
1757267643.157972,2,505,276,528,304,516,304,5.740396022796631,1.4959152936935425,1
1757267643.191414,1,497,281,522,312,509,312,5.121923923492432,1.4469661712646484,1
1757267643.207976,0,492,285,518,317,505,317,4.783031463623047,1.4163395166397095,1
1757267643.291425,1,463,298,495,338,479,338,3.658480405807495,1.3924325704574585,1
1757267643.32465,1,447,303,482,345,464,345,3.3658456802368164,1.437113881111145,1
1757267643.391473,0,406,324,450,376,428,376,2.357790470123291,1.390539288520813,1
1757267643.4247181,1,376,338,429,396,402,396,1.888830542564392,1.3849592208862305,1
1757267643.4580731,0,857,331,910,386,883,386,1.9233709573745728,-1.498387098312378,1
1757267643.4580731,1,342,354,402,420,372,420,1.4447851181030273,1.373506784439087,1
1757267643.524862,1,910,361,985,435,947,435,1.0289734601974487,-1.4888854026794434,1
1757267643.6248221,1,754,273,779,303,766,303,5.645284652709961,-1.4362283945083618,1
1757267643.6248221,2,499,278,524,310,511,310,5.266900062561035,1.455722451210022,1
1757267643.6913521,0,766,283,794,316,780,316,4.67232608795166,-1.407767415046692,1
1757267643.6913521,1,477,291,506,325,491,325,4.3077287673950195,1.4449809789657593,1
1757267643.724838,0,773,289,803,324,788,324,4.186357498168945,-1.3876291513442993,1
1757267643.724838,1,466,297,496,333,481,333,3.893129825592041,1.4344444274902344,1
1757267643.7914891,0,790,300,828,341,809,341,3.3519234657287598,-1.3864959478378296,1
1757267643.7914891,1,433,310,471,352,452,352,3.1010587215423584,1.4543864727020264,1
1757267643.824847,0,803,308,843,352,823,352,2.9198741912841797,-1.389073371887207,1
1757267643.824847,1,412,319,455,366,433,366,2.641547679901123,1.4494702816009521,1
1757267643.85813,0,816,316,860,365,838,365,2.4901235103607178,-1.380776047706604,1
1757267643.85813,1,386,330,433,382,409,382,2.2100577354431152,1.4592320919036865,1
1757267643.924889,0,311,360,380,429,345,429,1.3086769580841064,1.447528600692749,1
1757267643.924889,1,854,342,915,404,884,404,1.5499237775802612,-1.3682316541671753,1
1757267643.9582741,1,884,360,954,434,919,434,1.0517345666885376,-1.3597198724746704,1
1757267644.091492,0,742,274,767,304,754,304,5.570048809051514,-1.2807852029800415,1
1757267644.15826,0,755,281,784,316,769,316,4.679398536682129,-1.2939600944519043,1
1757267644.191488,0,763,286,794,323,778,323,4.248722553253174,-1.3027515411376953,1
1757267644.224869,0,771,293,806,333,788,333,3.7215893268585205,-1.2881439924240112,1
1757267644.291547,1,795,310,835,357,815,357,2.7519822120666504,-1.2835657596588135,1
1757267644.324884,0,809,318,857,371,833,371,2.3206818103790283,-1.2967523336410522,1
1757267644.391635,0,849,346,911,413,880,413,1.3898917436599731,-1.2878366708755493,1
1757267644.558173,1,743,272,767,302,755,302,5.739049434661865,-1.320095419883728,1
1757267644.591648,0,750,277,776,308,763,308,5.245632648468018,-1.3303773403167725,1
1757267644.624904,0,757,282,784,315,770,315,4.744225025177002,-1.316482663154602,1
1757267644.708334,1,780,295,812,334,796,334,3.6697428226470947,-1.3485382795333862,1
1757267644.741652,0,790,300,826,341,808,341,3.352451801300049,-1.378156304359436,1
1757267644.791595,0,810,311,852,358,831,358,2.7115023136138916,-1.39299476146698,1
1757267644.825053,0,825,318,871,370,848,370,2.3418309688568115,-1.406751275062561,1
1757267644.89157,0,864,339,923,402,893,402,1.5845693349838257,-1.4330487251281738,1
1757267644.89157,1,325,353,386,416,355,416,1.5190504789352417,1.4906222820281982,1
1757267644.925028,0,290,368,363,439,326,439,1.1667357683181763,1.471035361289978,1
1757267644.925028,1,889,354,956,423,922,423,1.212679147720337,-1.4432616233825684,1
1757267645.058256,2,527,274,549,302,538,302,5.897461891174316,1.2685585021972656,1
1757267645.125081,1,519,279,543,309,531,309,5.328688621520996,1.250477910041809,1
1757267645.158351,1,514,281,541,313,527,313,5.0391082763671875,1.2412724494934082,1
1757267645.224947,1,504,293,533,327,518,327,4.181435585021973,1.167536735534668,1
1757267645.274951,1,493,301,525,338,509,338,3.642364501953125,1.137495517730713,1
1757267645.324942,1,480,312,515,353,497,353,3.0427682399749756,1.1020172834396362,1
1757267645.358495,1,468,319,507,363,487,363,2.7101633548736572,1.09646737575531,1
1757267645.391669,1,453,327,496,375,474,375,2.3653664588928223,1.0972764492034912,1
1757267645.441699,1,425,341,475,397,450,397,1.8495539426803589,1.0994516611099243,1
1757267645.491725,1,385,358,445,426,415,426,1.3328526020050049,1.1184629201889038,1
1757267645.508495,1,364,367,433,439,398,439,1.1445153951644897,1.131587028503418,1
1757267645.625087,2,551,272,574,301,562,301,5.9691057205200195,0.9944900870323181,1
1757267645.658385,1,543,278,567,307,555,307,5.467358589172363,1.0072740316390991,1
1757267645.691816,1,535,283,561,314,548,314,4.955934047698975,1.0080299377441406,1
1757267645.7583911,1,514,291,545,326,529,326,4.229607582092285,1.0748894214630127,1
1757267645.791838,1,502,297,535,335,518,335,3.776218891143799,1.0881595611572266,1
1757267645.841836,1,478,310,517,354,497,354,3.0069169998168945,1.0938853025436401,1
1757267645.891874,1,448,327,493,378,470,378,2.28727388381958,1.1022984981536865,1
1757267645.9251661,0,419,340,474,398,446,398,1.8300950527191162,1.1162843704223633,1
1757267645.975147,1,362,365,434,439,398,439,1.1445153951644897,1.131587028503418,1
1757267646.091749,2,516,277,539,305,527,305,5.648865222930908,1.352607011795044,1
1757267646.15853,1,491,286,518,320,504,320,4.59390115737915,1.3854466676712036,1
1757267646.191771,1,476,292,506,327,491,327,4.197206497192383,1.4189372062683105,1
1757267646.258549,1,439,304,478,348,458,348,3.249452829360962,1.4514800310134888,1
1757267646.2919161,1,413,314,456,363,434,363,2.7342300415039062,1.472215175628662,1
1757267646.3252661,0,383,327,434,382,408,382,2.210463762283325,1.4655267000198364,1
1757267646.391877,0,295,364,368,439,331,439,1.1651930809020996,1.4474692344665527,1
1757267646.391877,1,895,357,969,428,932,428,1.1337904930114746,-1.4608126878738403,1
1757267646.52519,0,728,272,754,302,741,302,5.749291896820068,-1.1527220010757446,1
1757267646.5919511,0,739,280,767,313,753,313,4.890283107757568,-1.160480260848999,1
1757267646.625159,0,746,284,777,320,761,320,4.434620380401611,-1.1682151556015015,1
1757267646.691964,0,764,294,799,336,781,336,3.5855233669281006,-1.1974811553955078,1
1757267646.741911,0,781,307,822,355,801,355,2.8259801864624023,-1.1955219507217407,1
1757267646.791929,1,803,324,851,378,827,378,2.138590097427368,-1.2053418159484863,1
1757267646.825303,0,821,335,877,396,849,396,1.7199515104293823,-1.2209677696228027,1
1757267646.858679,1,844,351,909,422,876,422,1.2436048984527588,-1.2143468856811523,1
1757267646.9753,1,723,274,746,303,734,303,5.668467998504639,-1.0578628778457642,1
1757267647.0253081,0,736,278,761,310,748,310,5.106582164764404,-1.139578104019165,1
1757267647.058567,0,745,282,772,316,758,316,4.686470031738281,-1.1801759004592896,1
1757267647.092076,0,756,287,784,324,770,324,4.197177886962891,-1.2147308588027954,1
1757267647.125328,0,766,293,797,331,781,331,3.8227639198303223,-1.2456722259521484,1
1757267647.192095,0,792,305,831,349,811,349,3.0349063873291016,-1.3241690397262573,1
1757267647.225296,0,808,313,850,360,829,360,2.6479716300964355,-1.3603134155273438,1
1757267647.275468,0,836,326,885,381,860,381,2.050581216812134,-1.394837737083435,1
1757267647.325453,1,870,344,929,408,899,408,1.470994472503662,-1.423647165298462,1
1757267647.358746,1,899,360,968,434,933,434,1.0472995042800903,-1.4275386333465576,1
1757267647.5921211,2,527,277,552,306,539,306,5.558560848236084,1.2009202241897583,1
1757267647.60872,1,524,278,551,309,537,309,5.3246002197265625,1.1842219829559326,1
1757267647.675486,1,513,284,542,317,527,317,4.769074440002441,1.191967487335205,1
1757267647.725337,1,503,291,533,327,518,327,4.181435585021973,1.167536735534668,1
1757267647.758876,1,496,295,527,333,511,333,3.87640380859375,1.1689798831939697,1
1757267647.792145,1,486,300,519,340,502,340,3.5571529865264893,1.177464246749878,1
1757267647.825368,1,476,306,509,348,492,348,3.2324347496032715,1.1838406324386597,1
1757267647.858915,1,462,313,500,359,481,359,2.84242844581604,1.1714427471160889,1
1757267647.892129,1,448,320,490,370,469,370,2.5071966648101807,1.1675491333007812,1
1757267647.925378,1,431,329,476,383,453,383,2.1673905849456787,1.1749775409698486,1
1757267647.925378,2,543,274,567,303,555,303,5.797861099243164,1.0538924932479858,1
1757267647.958904,0,410,339,461,399,435,399,1.8134442567825317,1.1730129718780518,1
1757267647.958904,3,539,278,563,306,551,306,5.550150394439697,1.0641530752182007,1
1757267647.992138,1,389,351,441,416,415,416,1.4985451698303223,1.175855040550232,1
1757267647.992138,2,532,279,559,310,545,310,5.243946552276611,1.0841435194015503,1
1757267648.025493,1,359,364,418,439,388,439,1.1476024389266968,1.1787450313568115,1
1757267648.025493,3,524,280,553,313,538,313,5.031879425048828,1.1246126890182495,1
1757267648.025493,10,515,272,543,306,529,306,5.565567970275879,1.3148671388626099,1
1757267648.125613,1,504,294,538,331,521,331,3.97031831741333,1.099511981010437,1
1757267648.158797,2,496,300,534,340,515,340,3.5502684116363525,1.068691611289978,1
1757267648.208797,1,484,306,525,355,504,355,2.968221426010132,1.0334399938583374,1
1757267648.258799,1,468,319,514,371,491,371,2.469028949737549,1.0117055177688599,1
1757267648.292288,0,456,329,506,383,481,383,2.156073808670044,0.9996410012245178,1
1757267648.325512,1,441,338,496,399,468,399,1.8011882305145264,0.9840558767318726,1
1757267648.3589091,0,425,350,486,416,455,416,1.4848685264587402,0.9659112691879272,1
1757267648.3589091,2,448,301,481,342,464,342,3.4907493591308594,1.471484661102295,1
1757267648.39229,1,407,364,472,439,439,439,1.131856083869934,0.9381974339485168,1
1757267648.39229,2,439,306,475,349,457,349,3.2112927436828613,1.4483163356781006,1
1757267648.442265,2,423,315,462,364,442,364,2.699169874191284,1.4058588743209839,1
1757267648.442265,3,681,273,709,304,695,304,5.612357139587402,-0.5911515951156616,1
1757267648.492281,1,406,327,448,382,427,382,2.2027463912963867,1.345916509628296,1
1757267648.492281,5,690,278,719,311,704,311,5.063694477081299,-0.6507240533828735,1
1757267648.5256271,2,392,335,440,394,416,394,1.9267436265945435,1.3184244632720947,1
1757267648.5256271,3,696,281,727,316,711,316,4.716667652130127,-0.6942685842514038,1
1757267648.558911,0,377,345,429,408,403,408,1.6475269794464111,1.2915164232254028,1
1757267648.558911,3,704,284,735,320,719,320,4.460700511932373,-0.7500839233398438,1
1757267648.592173,0,361,357,418,425,389,425,1.357251524925232,1.2546260356903076,1
1757267648.592173,4,711,288,746,327,728,327,4.058529376983643,-0.7916868925094604,1
1757267648.625684,0,345,370,407,443,376,443,1.0959237813949585,1.2130353450775146,1
1757267648.625684,4,722,292,757,332,739,332,3.7974259853363037,-0.8593766689300537,1
1757267648.658915,2,732,296,771,338,751,338,3.5120928287506104,-0.9232779145240784,1
1757267648.692175,2,746,301,786,345,766,345,3.2112233638763428,-0.9986266493797302,1
1757267648.725634,2,761,305,804,352,782,352,2.9399428367614746,-1.0741221904754639,1
1757267648.7589421,2,778,311,824,360,801,360,2.6609861850738525,-1.1568509340286255,1
1757267648.792303,2,797,317,847,370,822,370,2.3531997203826904,-1.2297695875167847,1
